Country,Agent,LogoUrl,Office,Coverage,Operation,TransportMode,Services,Contact,Email,Phone,Segments,Networks
Peru,Quality Premium Logistics S.A.C.,https://twignetwork.com/internal/images/logo/8cab3694345fa4705b99e6fe4fc0bfe8.png,"Peru, Lima",,,Air,Sea Road Perishables Dangerous,Quality Premium Logistics S.A.C.,hsalas@qplsac.com,,,Twig
Peru,RAVMAR FREIGHT,https://twignetwork.com/internal/images/logo/34fdeff15920ac472aa17b8909883b95.png,"Peru, Lima",,,Air Rail,Sea Road Aerospace Dangerous FCL,PAULA,paulaaguilar@ravmarlogistics.com,,,TwigJC Trans
Peru,RAX LOGISTICS S.A.C.,https://parnity.co/dist/images/company-placeholder.png,"Peru, Lima",,,,,undefined,armando.vanini@raxlogistic.com,,,JC Trans
Peru,S & S OPERADORES LOGISTICOS SOCIEDAD ANONIMA CERRADA,https://assets.jctrans.com/COMPANY_LOGO/9c8d8676-5a02-43dd-a4e0-da984f5a93e2.png,"Peru, Lima",,,,,NILTON BRAVO,nbravo@gruposys.com.pe,,,JC Trans
Peru,SCHARFF LOGISTICA INTEGRADA S.A.,https://twignetwork.com/internal/images/logo/016dd834ee6bec6106de4ab504728c18.png,"Peru, Lima",,,Air Rail,Sea Road Breakbulk Dangerous E-commerce,Diego,diego.tello@holasharf.com,,,Twig
Peru,SEA CARGO LOGISTICS,https://pplnet.pplonefamily.net/images/companies/sea-cargo.jpg,Peru,,,,,Daniel Almendrades,daniel.almendrades@seacargo.com,51 1 355 21 83,,PPL
Peru,SEEMANN PERU,https://pangea-network.com/wp-content/uploads/CompanyLogo/seemann_peru.png,"Peru, Lima",,,,,Mr José Francisco Barandiaran Ruete,jbarandiaran@seemanngroup.com,51965428674,,Connecta
Peru,SMART BUSINESS CORPORATION S.A.C.,https://twignetwork.com/internal/images/logo/7fb10bd2c7b5336e1d3ea899c2e86c3b.png,"Peru, Lima",,,Air Rail,Breakbulk Dangerous FCL General LCL,Marvin Conquero,pricingffw@gruposbc.com.pe,,,TwigJC TransAON
Peru,SMART GLOBAL LOGISTIC SAC,https://twignetwork.com/internal/images/logo/db132dc833beca25fc1a63ed2cf19e4c.jpg,"Peru, Callao",,,Air Rail,Integrated Logistics Aerospace Dangerous Live Animals Perishables,SMART GLOBAL LOGISTIC SAC,drycargo@sglsac.com,,,Twig
Peru,SOUTH EXPRESS CARGO PERU S.A.C.,https://twignetwork.com/internal/images/logo/43c9a3176b827ef1b357c2a9c83d3420.png,"Peru, Lima",,,Air Rail,Dangerous FCL General LCL Reefer,South Express Cargo Peru Sac,amaza@southexpress.pe,,,Twig
Peru,Syltrans Peru S.A.C,https://assets.jctrans.com/COMPANY_LOGO%2F2fd818a9-feef-4d97-9571-2094a5a087b3,"Peru, Lima",,,,,Sylvia Fachin,informes@syltransperu.com,,,JC Trans
Peru,T.G.A. Integral Cargo Solution E.I.R.L.,https://assets.jctrans.com/COMPANY_LOGO/cd847b7e-72c7-4fe1-af33-2160a8f00c0f.png,"Peru, Callao",,,,,Otniel Tovar,otniel@tgaintegral.com,,,JC Trans
Peru,TIAMAT PERU SAC,https://twignetwork.com/internal/images/logo/b506f86eeff5a7936153bcabd8b7c216.png,"Peru, Lima",,,Air Rail,Sea Road Aerospace Breakbulk Dangerous,Antony,antony.chavez@tiamat.com.pe,,,Twig
Peru,Tiba Cargo Peru SAC,https://firebasestorage.googleapis.com/v0/b/crosstrades-0axznu.appspot.com/o/users%2FOX9tFxENeeYnyIsckogr1ui5V5p2%2Fuploads%2F1709980682074000.jpg?alt=media&token=7195625a-cb9d-4b5d-a529-37872d95c3b1,"Peru, Lima",,,Air Road Sea,Brokerage Projects Warehousing,Networkpricingperu,networkpricingperu@tibagroup.com,,,CrossTrades
Peru,TLI GLOBAL SHIPPING SAC,https://assets.jctrans.com/COMPANY_LOGO/48255e0f-d649-4db8-bafa-dcaa21d94a7f.png,"Peru, Lima",,,,,Aaron,AARANA@TLI.COM.PE,,,JC Trans
Peru,TOP CARGO PERU SAC,https://twignetwork.com/internal/images/logo/890d0cc9815a00e572488760be579a9c.png,"Peru, Lima",,,Air Rail,Integrated Logistics Breakbulk Dangerous FCL General,Kevin,kvillalobos@topcargoperu.com,,,TwigThe Cooperative
Peru,"TRAFFIC TECH PERU, TTSA S.A.C.",https://pangea-network.com/wp-content/uploads/CompanyLogo/traffic_tech_peru.png,"Peru, Lima",,,,,Mr Dany Javier Diaz Garate,ddiazgarate@traffictech.com,51989355183,,Connecta
Peru,Transmodal Logistics Peru S.A.C.,https://assets.jctrans.com/COMPANY_LOGO%2Fd92f9656-0f2c-42c8-a039-455069599f7b,"Peru, Lima",,,,,Cinthia Zana,pricing3@transmodal.pe,,,JC TransC5C
Peru,ULOG PERU S.A.,https://pangea-network.com/wp-content/uploads/CompanyLogo/ulog_peru.png,"Peru, Lima",,,,,Mr Franco Barbieri,fbarbieri@ulog.com.pe,51959745080,,Connecta
Peru,UNION SHIPPING CARGO SAC,https://parnity.co/dist/images/company-placeholder.png,"Peru, Lima",,,,,Rafael Luis Huaman Aima,info@ushippingcargo.com,,,JC Trans
Peru,Ventum Logistics,https://parnity.co/dist/images/company-placeholder.png,"Peru, Lima",,,,,Ealvarez,ealvarez@ventumlogistics.com,,,C5CAlfa
Peru,WAYRAS WORLD COMPANY S.A.C.,https://assets.jctrans.com/COMPANY_LOGO%2Fc10fa77f-605a-4320-b804-2a5c62c86a15,"Peru, Lima",,,,,Marisol Garamendi,mgaramendi@wayraswc.com,51 980 673 339,,JC Trans
Peru,WIC Logistics SAC,https://aeroceanetwork.net/wp-content/uploads/2025/06/WIC-Logo-1.jpg,"Peru, Lima",,,,,,,,,AON
Peru,Wise Cargo Peru S.A.C.,https://parnity.co/dist/images/company-placeholder.png,"Peru, Lima",,,,,Alejandro Puga,apuga@wisecargogroup.com,51 955 275 148,,JC Trans
Peru,YCV Logistics S.A.C.,https://firebasestorage.googleapis.com/v0/b/crosstrades-0axznu.appspot.com/o/users%2FiAVqj3c9ZvdQ59U1TXeocDyn68x1%2Fuploads%2F1709975533493000.jpg?alt=media&token=e219af86-ecfe-45c5-bcd4-099010dc7405,"Peru, Lima",,,Air Road Sea,Brokerage,Cloyola,cloyola@ycvlogistics.com,,,CrossTrades
Philippines,88 Sunfreight Express Corporation,https://assets.jctrans.com/COMPANY_LOGO%2F88ca3b80-d162-452e-ba9e-1142c4706d44,"Philippines, Las Pinas",,,,,Louie Rapisora,om@88sunfreight.com,,,JC Trans
Philippines,A-P-S LOGISTICS (PHILIPPINES) INC.,https://assets.jctrans.com/COMPANY_LOGO%2Ffc7299f7-636f-43da-bece-3aa45b1e171d,"Philippines, Manila",,,,,Karen,csr@apsphilippine.com,639177138070,,JC Trans
Philippines,"ADELANTE Logistics Phils., Inc.",https://firebasestorage.googleapis.com/v0/b/crosstrades-0axznu.appspot.com/o/users%2FRoec2YQe4cb0sour7WAgSLs2kz12%2Fuploads%2F1740381668794000.png?alt=media&token=b5b9f042-2a2d-4e1e-ab9d-a70ed8bdbfce,"Philippines, Manila",,,Air Sea Road,Brokerage Warehousing Projects,Chie Cervantes,chie.cervantes@adelante.ph,,,CrossTrades
Philippines,AGX Express Philippines Inc,https://assets.jctrans.com/COMPANY_LOGO/c5dfbaae-b244-4d18-8695-e503a4076d06,"Philippines, Angeles City",,,,,Max Gulmayo JR,max.mnl@agxlogistics.com,63 9175120131,,JC Trans
Philippines,AIRBRIDGE,https://pplnet.pplonefamily.net/images/companies/airbridge.jpg,Philippines,,,,,Ms. Miles Lumanog,miles@airbridgefreight-intl.com,63 8 854 1412; 63 8 893 4105; (Direct) 63 8 400 6714,,PPL
Philippines,Airspeed International Corporation,https://parnity.co/dist/images/company-placeholder.png,Philippines,,,,,Jmacabebe,jmacabebe@airspeed.com.ph,,,C5C
Philippines,"ALL SYSTEMS LOGISTICS, INC.",https://uploadscdn-fldot-nectios-fldot-com.s3.eu-central-003.backblazeb2.com/images/PvJZqODveBlqof0uZXdcasl_logo_ph.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=0033355f40f68f40000000003%2F20250630%2Feu-central-003%2Fs3%2Faws4_request&X-Amz-Date=20250630T203335Z&X-Amz-Expires=604800&X-Amz-Signature=6aeb1c69d30b80ea4562563fd0f3c0c33348537c67ba6e5019e3d75645961fa2&X-Amz-SignedHeaders=host,"Philippines, Manila",,,,,Grechel Mae Sulpico,sulpico.grechel@asti.com.ph,,,IAN
Philippines,ALTRON LOGISTICS INC.,https://assets.jctrans.com/COMPANY_LOGO%2Fefe00d7a-7d73-43e2-bcba-a5b51f8cb108,"Philippines, Manila",,,,,JENNIFER MANALO,jenny@altron-phils.com,639178470107,,JC Trans
Philippines,AML AIR AND SEA TRANSPORT PHILS CORPORATION,https://assets.jctrans.com/COMPANY_LOGO/233ec056-2993-4a4d-8279-8111885de138.png,"Philippines, Manila",,,,,AML AIR & SEA TRANSPORT PHILS CORPORATION,sales@amlphils.com,,,JC Trans
Philippines,Anchor Freight Logistics Inc.,https://assets.jctrans.com/COMPANY_LOGO/b22f979b-2db6-4165-94b1-f81b8b56ed2c.png,"Philippines, Metro Manila",,,,,Ruth Grace Escamillan,grace@anchorfreightph.com,639153038954,,JC Trans
Philippines,ARK GLOBAL MOVERS INC.,https://assets.jctrans.com/COMPANY_LOGO%2Fd7ad4f73-ee74-4121-9992-fc529c481a67.png,"Philippines, Paranaque",,,,,KAREN SACRO,karen.sacro@arkglobalmovers.com,09212050225,,JC Trans
Philippines,ARM-G International logistics Inc.,https://assets.jctrans.com/COMPANY_LOGO/4e9b9bf7-9485-47da-bac1-c2b761a6ae5a.jpg,"Philippines, Manila",,,,,AMY CAPILLANES,a.capillanes@armglogistics.com.ph,9171862871,,JC Trans
Philippines,ARRK FREIGHT AND LOGISTICS CO.,https://assets.jctrans.com/COMPANY_LOGO/688d3b0f-ad7d-4faf-a502-2833e0270b4a.png,"Philippines, Metro Manila",,,,,ARRK FREIGHT AND LOGISTICS CO.,contact@arrkfreightlogistics.com,639564671403,,JC Trans
Philippines,ASCEND EXPRESS LOGISTICS CORP.,https://assets.jctrans.com/COMPANY_LOGO/2e84340b-87c9-4ac3-95d0-e905e669383f.png,"Philippines, Quezon",,,,,undefined,rgsamoy@ascend-logistics.com,,,JC Trans
Philippines,ASCENT GLOBAL NVOCC INC.,https://assets.jctrans.com/COMPANY_LOGO/fb8b04c9-7af0-460d-8fdc-a173b975e52c.png,"Philippines, Manila",,,,,"SAVRINA ROSE ""ABIE"" PANGILINAN",savrina@ascentglobalnvocc.com,,,JC Trans
Philippines,"Asian Consolidation International Services, Inc.",https://assets.jctrans.com/COMPANY_LOGO/8c5ec678-bac9-437f-80e4-25730f05244f.png,"Philippines, Manila",,,,,Vivian Vocales,vivian.vocales@asianconsol.com.ph,639189361178,,JC TransPPL
Philippines,"ASIAN CONSOLIDATION INTL. SERVICES, INC.",https://app.oceanx.network/uploads/logo/fcc0d288d2798f83653ab94af7494bc1c20feb53.png,"Philippines, Manila",,,,,VIVIAN VOCALES,vivian.vocales@asianconsol.com.ph,,,OceanX
Philippines,"ATR INTERNATIONAL FREIGHT, INC.",https://assets.jctrans.com/COMPANY_LOGO/ca4fa8ba-3aa3-49f3-9540-90bc043bacff,"Philippines, Manila",,,,,claudine joy dela cruz,claudine@atr-rarr.ph,639178100720,,JC Trans
Philippines,BANYAN LOGISTICS INC.,https://assets.jctrans.com/COMPANY_LOGO/5fc9accc-a4f5-4551-afc8-999bae90ae5a.png,"Philippines, Manila",,,,,JEAN M. TIN,sales.bli@banyanlogistics.com,,,JC Trans
Philippines,Beagle Cargo Forwarders Corporation,https://assets.jctrans.com/COMPANY_LOGO/f446af71-9f87-4a8c-9321-6678b8a2f464.png,"Philippines, Manila",,,,,Patrick Apigo,patrick@beaglecargo.com.ph,639999982259,,JC Trans
Philippines,Capital Worldwide Express Cargo Corp.,https://assets.jctrans.com/COMPANY_LOGO/373db8e9-67b1-4cc0-af18-81d4a067682b,"Philippines, Manila",,,,,Razel V Meman,razel_meman@capitalworldwideph.com,6329209510897,,JC Trans
Philippines,"CARGO2KONEK LOGISTICS, INC.",https://assets.jctrans.com/COMPANY_LOGO/1acd36c1-83d2-4aeb-9196-3cd3ee98288d.jpg,"Philippines, Manila",,,,,Ronald P. David,ronald.david@c2klogistics.com.ph,63 917 5387425,,JC TransPPL
Philippines,"CASTLE MERCHANTS AND HAULAGES, INC.",https://assets.jctrans.com/COMPANY_LOGO%2F8f7a9f15-f741-4b0e-9cbb-1abb0c2a0e34,"Philippines, Paranaque",,,,,Mr. Alberto Reyes,abet@castlemerhants.com.ph,63 917 886 0918,,JC Trans
Philippines,"CEL LOGISTICS, INC.",https://assets.jctrans.com/COMPANY_LOGO/faa5434b-b002-4dc8-923c-af95680050a4.png,"Philippines, Manila",,,,,Roderick ( RJ ),roderick@cellogistics.com.ph,9178838221,,JC Trans
Philippines,CF GLOBAL LOGISTICS INC.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Paranaque",,,,,ARREN,crm.phl@cfglobal.co,,,JC Trans
Philippines,"CITADEL SHIPPING SERVICES,INC.",https://assets.jctrans.com/COMPANY_LOGO%2F5e6451fe-b27b-4435-a57c-60a1413247e6.jfif,"Philippines, San Juan",,,,,Rebecca Tindog,Rebecca.Tindog@citadel.com.ph,63 9951224069,,JC Trans
Philippines,Conquest Cargo Inc.,https://assets.jctrans.com/COMPANY_LOGO%2Fddddfc3d-b529-4157-956f-3d9f45229a1f.jpg,"Philippines, Paranaque",,,,,LILYBETH DULAY FLORES,beth.flores@expedise.ph,639479920196,,JC Trans
Philippines,CONTINENTAL BRIDGE LOGISTICS CORPORATION,https://assets.jctrans.com/COMPANY_LOGO/deffdc59-bbe3-48dd-ad2e-9c04c61ed909.png,"Philippines, General Santos",,,,,Adrian Cuevas,operations@continentalbridgelogistics.com,09171300189,,JC Trans
Philippines,COUNTERFLOW MOVERS INC.,https://assets.jctrans.com/COMPANY_LOGO/01b92ab4-d8d0-4afb-9f4d-958adc79ea72.png,"Philippines, Makati",,,,,JAYSON ANTHONY MAJANDOG,jayson@cmi-philippines.com,09209759344,,JC Trans
Philippines,Deus International Global Logistics Inc.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,Archie Joey Rolluqui,ajr@deuslogistics.ph,,,Alfa
Philippines,"Dextrans Worldwide Philippines, Inc.",https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,DEXTRANS WORLDWIDE PHILIPPINES INC,gerlie.delrosario@dextransgroup.com,09173191971,,JC Trans
Philippines,"Eagle Express Lines, Inc",https://parnity.co/dist/images/company-placeholder.png,Philippines,,,,,Customercare,customercare@eaglegroup.com.ph,,,C5C
Philippines,EMCS Philippines Inc.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,Angelito Carreon,abcarreon@emcs.com.ph,,,AlfaThe Cooperative
Philippines,ENVIO LOGISTICS INC.,https://assets.jctrans.com/COMPANY_LOGO/dad65ba9-e0f1-4a24-91ec-425da1955e60.jpg,"Philippines, Paranaque",,,,,undefined,operations@enviologisticsph.com,,,JC Trans
Philippines,EXPLORER FREIGHT CORPORATION,https://assets.jctrans.com/COMPANY_LOGO/d63c03a6-bb08-4a41-830a-ad99f8948e1b.png,"Philippines, Bacoor",,,,,HAROLD CUERDA,impex@explorerfreight.com,,,JC Trans
Philippines,"F2 GLOBAL LOGISTICS, INC.",https://parnity.co/dist/images/company-placeholder.png,"Philippines, Paranaque",,,,,gerlie.cantil,gerlie.cantil@f2global.com,,,JC Trans
Philippines,FASTLINK HANDLERS & BROKERAGE CORP.,https://assets.jctrans.com/COMPANY_LOGO/9de3a490-2ba9-46a7-8427-387198d3d7a5.png,"Philippines, Pasay City",,,,,Evelyn G. Dela Cerna,evelyn.delacerna@fastlinkhandlers.com,639175281429,,JC Trans
Philippines,FREIGHT CONNECTION,https://pplnet.pplonefamily.net/images/companies/freight-connection.jpg,Philippines,,,,,Grace Rosaldo,sales_marketing@fcpi.net.ph,63 2 5233274 loc 113,,PPL
Philippines,FREIGHT CONSOLIDATIONS SPECIALIST INC,https://assets.jctrans.com/COMPANY_LOGO/79ffd81e-6067-4da0-9410-96f06cc6d410.png,"Philippines, Manila",,,,,MA. Katrina Tolentino,kat@freightconsolidations.com,632 9173174846,,JC Trans
Philippines,G&P Global Pacific International Freight Logistics Inc.,https://assets.jctrans.com/COMPANY_LOGO%2F14ebfc2d-7edc-4b3b-b77a-b0d1eb18ef8d,"Philippines, Manila",,,,,Bax,bax@gpfli.com,,,JC Trans
Philippines,GC LOGISTICS INC.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,AILEEN VILLESTAS,aileen.villestas@gclogisticsinc.com,09176284843,,JC Trans
Philippines,GENESIS INTERCONTINENTAL FREIGHT FORWARDING CORP.,https://assets.jctrans.com/COMPANY_LOGO/0cd63e72-cee1-42d7-b21a-ac28348d3f4a.png,"Philippines, Manila",,,,,Harry Howard So,forwarding@genesisiffc.com,,,JC Trans
Philippines,GEOJET LOGISTICS SERVICES INC.,https://assets.jctrans.com/COMPANY_LOGO%2Ff9857ef1-9647-4ccc-aec0-c5a375ea5f51,"Philippines, Makati",,,,,Aljon Buna,info@geojet.com.ph,,,JC Trans
Philippines,Inland Corporation,https://assets.jctrans.com/COMPANY_LOGO/bc328c49-d212-4fff-8939-3fcbc56c45e8.png,"Philippines, Manila",,,,,George Del Rosario,george.delrosario@inlandph.com,9175428148,,JC Trans
Philippines,IPHIOS LOGISTICS CORP.,https://assets.jctrans.com/COMPANY_LOGO/29497506-258c-4a38-9b82-8c11551e6642,"Philippines, Metro Manila",,,,,Sheena Lee Serafica,info@iphioslogisticscorp.com,63 953 130 0267,,JC Trans
Philippines,Kalibr Freight Worldwide Logistics Inc.,https://assets.jctrans.com/COMPANY_LOGO%2F0e76e8da-ddc3-417d-9c6c-576b9b1280d2.jpg,"Philippines, Cebu",,,,,GERWIN GALLEGO,gerwin.kfcs@gmail.com,,,JC Trans
Philippines,Kargosmart Global Corp.,https://assets.jctrans.com/COMPANY_LOGO/bbdbe443-7fbc-4c0c-b600-7cd42a53d2a4.png,"Philippines, Paranaque",,,,,kharlam,kharlam@kargosmart.net,,,JC TransAlfaMarcoPolo
Philippines,Keen Cargo Logistics Inc,https://assets.jctrans.com/COMPANY_LOGO%2Fd0e3aa76-4b4d-4513-8ca3-23b9e9653646,"Philippines, Las Pinas",,,,,Isaac James Jimenez,james.jimenez@keencargoph.com,,,JC Trans
Philippines,"KORNET EXPRESS, INC.",https://assets.jctrans.com/COMPANY_LOGO/5137b698-6747-4e85-b596-63f51234a749.png,"Philippines, Paranaque",,,,,Ms. Angel May Castillo,cs.impex@kornet.com.ph,,,JC Trans
Philippines,LAN ASTUTE LOGISTICS INC,https://assets.jctrans.com/COMPANY_LOGO/e32d61f1-78c8-49a9-825e-d9dd46470757.png,"Philippines, Las Pinas",,,,,GRACE MIRANDA,inquiries@lanastutelogistics.com,9178407355,,JC Trans
Philippines,LINKASIA FORWARDING SOLUTIONS CORP,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,Marco Joseph Yambot,mjyambot@linkasiacorp.com,,,The Cooperative
Philippines,LLALAKSMI FREIGHT SERVICES INC.,https://www.logifem.com.tr/wp-content/uploads/2025/04/COMP.LOGO_.jpg,Philippines,,,,,KAREN BALOT,kvbalot@gmail.com,639989898082,,Logifem
Philippines,Mendzs Freight Forwarding Corporation,https://assets.jctrans.com/COMPANY_LOGO%2F57871817-4a2c-4ef9-84c9-ec50a1322cda,"Philippines, Manila",,,,,Ronald G Eramiz,ronald@mendzs.com,639178859577,,JC TransThe Cooperative
Philippines,MIGENLOGISTICS,https://pplnet.pplonefamily.net/images/companies/migenlogistics.jpg,Philippines,,,,,"Virgie P. Albaera, Violy F. Albaera",virgie@migenlogistics.com,63 82 392 1887,,PPL
Philippines,MMG Logistics Corp.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,Manny Miranda,manny.miranda@mmg-corp.com,,,Alfa
Philippines,Move It Multimodal Transport and Logistics Inc,https://aeroceanetwork.net/wp-content/uploads/2019/03/move-it-logo1.jpg,"Philippines, Manila",,,,,,,,,AON
Philippines,"MSC WORLD FREIGHT, INC.",https://parnity.co/dist/images/company-placeholder.png,"Philippines, Makati",,,,,MICHELLE S CHU,michelle@mscworld.ph,63917 8157229,,FDX
Philippines,NES CARGO EXPRESS INT'L CORP,https://assets.jctrans.com/COMPANY_LOGO%2Fea68e68a-4984-4ec5-b786-6323f77a9f2d,"Philippines, Las Pinas",,,,,Ms. Charisma,marketing3@nescargo.com,0063176732581,,JC Trans
Philippines,NETWORX GLOBAL LOGISTICS INC.,https://twignetwork.com/internal/images/logo/cd7f3d92c3b248ce785c2f745bc0755b.jpg,"Philippines, Manila",,,Air Rail Road Sea,FCL General LCL Perishables Pharma,Mark,mark.cabreros@networxglobal.net.ph,,,TwigCrossTrades
Philippines,NFI NOMINATED FREIGHT INTL SERVICES INC.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,Nitzi Tanoy,nitzi@nfis.com.ph,,,The Cooperative
Philippines,NIL-AMSE' GLOBAL LOGISTICS INC.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Silang",,,,,jc96352240,gerry.esmalin@ngli.org,,,JC Trans
Philippines,NOVUS-FREIGHT INC.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,Jenifer Casipe,jennycasipe@nfiph.com,,,JC Trans
Philippines,Onboard Transport And Logistics Incorporated,https://assets.jctrans.com/COMPANY_LOGO%2F60070d39-07e5-4e2e-8961-b7f52563ae8d,"Philippines, Manila",,,,,Nanette Gregorio,nanette@onboardph.com,639178443124,,JC Trans
Philippines,ONE CHANNEL,https://pplnet.pplonefamily.net/images/companies/one-channel.jpg,Philippines,,,,,"Claire Desabille, Emy Zhang",cnd@onechannel.ph,63 2 8242 9754,,PPL
Philippines,One Global Logistics Corp.,https://assets.jctrans.com/COMPANY_LOGO/1d4f1df9-044a-47b4-8fc1-110894b9e719,"Philippines, Manila",,,,,Irene Meneses,imeneses@onegloballogistic.com,,,JC Trans
Philippines,"Panda Logistics, Inc.",https://assets.jctrans.com/COMPANY_LOGO/c696cb38-79c4-43b4-8799-8d53c25091e3.jpg,"Philippines, Makati",,,,,Elaine Wang,elaine.wang@panda4u.com,,,JC Trans
Philippines,PHIL WORLD FREIGHT FORWARDING INC.,https://assets.jctrans.com/COMPANY_LOGO/f0d4b83e-fcdf-4f04-8d85-ae3205280f29.png,"Philippines, Cebu",,,,,LEMUEL GUTIERREZ,lemuel.gutierrez@phil-world.com,,,JC Trans
Philippines,"Philippine Genesis Freight Unlimited, Inc.",https://pangea-network.com/wp-content/uploads/CompanyLogo/philippine_genesis_freight_unlimited_philippines.png,"Philippines, Manila",,,,,Ms Paula Yap,paula@genesisfreight.com.ph,63284050341,,Connecta
Philippines,"Philippine Genesis Freight Unlimited,Inc.",https://assets.jctrans.com/COMPANY_LOGO%2Ff40d679e-4b2f-4ecd-af63-3b5629256891,"Philippines, Manila",,,,,Inquiry team,inquiry@genesisfreight.com.ph,,,JC Trans
Philippines,PHILIPPINE INTERACTIVE MARITIME AND ARRASTRE SERVICES CORP.,https://parnity.co/dist/images/company-placeholder.png,"Philippines, Manila",,,,,undefined,ding@pimascor.com,,,JC Trans
Philippines,PORT NET,https://pplnet.pplonefamily.net/images/companies/port-net.jpg,Philippines,,,,,Fred Trapero,wilfredo_trapero@portnet.com.ph,63 32 343 9938,,PPL
Philippines,POWERADE LOGISTICS AND FREIGHT FORWARDER INC.,https://assets.jctrans.com/COMPANY_LOGO/41e9a9b5-b5f0-4985-a476-642bc09014cb,"Philippines, Cebu",,,,,ARMENIA JUNTILLA,miajuntilla@plffi.com,9176239729,,JC Trans
Philippines,PRA JIAD LOGISTICS CORPORATION,https://assets.jctrans.com/COMPANY_LOGO/783350c0-026e-49d3-89cb-4fcbe0256d2d.png,"Philippines, Cavite City",,,,,Lynn Catangui,pricing-ph@prajiad.com,,,JC Trans
Philippines,PROLINE LOGISTICS PHILIPPINES INC,https://assets.jctrans.com/COMPANY_LOGO%2F87ffc21b-ccf0-4829-81a7-ed22b094bb52,"Philippines, Manila",,,,,Wilma A Bautista,wilma_bautista@prolinephils.com.ph,639166289258,,JC Trans
Philippines,PWL PRESTIGE WAREHOUSING & LOGISTICS INC.,https://assets.jctrans.com/COMPANY_LOGO%2F43d68a10-3444-43b5-8420-f195a9e484da.png,"Philippines, Cebu",,,,,Junalyn Libron,junalyn@prestigefreight.com.ph,,,JC Trans
Philippines,"QUEENBEE GLOBAL CARGO LOGISTICS, INC.",https://assets.jctrans.com/COMPANY_LOGO%2F9956da01-b958-4817-a5b6-6d21c9984cb3,"Philippines, Manila",,,,,MS. QUEEN BAJAO,queen@queenbeeglobal.com,639171628800,,JC Trans
Philippines,RAPELAY INTERNATIONAL AIR FREIGHT TRANSPORT SERVICES,https://assets.jctrans.com/COMPANY_LOGO/8895d611-6610-43f9-91ad-20ca0fe03569.png,"Philippines, Pasay City",,,,,Jenifer Calape,jeniferrapelay@gmail.com,,,JC Trans
Philippines,Red Wolf Global Philippines Corporation,https://aeroceanetwork.net/wp-content/uploads/2019/03/logo-300x89.png,"Philippines, Cebu City",,,,,,,,,AON
Philippines,REVILLA LOGISTICS EXPRESS CORPORATION,https://assets.jctrans.com/COMPANY_LOGO%2F3753aee4-7f8e-4b66-94ab-a66fc84c3433,"Philippines, Paranaque",,,,,Mathew Ryan Revilla,info@rlexcorp.com.ph,,,JC Trans
Philippines,RIVA CORPORATION,https://assets.jctrans.com/COMPANY_LOGO/1e256568-2193-46cd-8057-1ebe7538b770.png,"Philippines, Paranaque",,,,,Rhozabel Rivadeneira,inquiry@rivacorp.com.ph,,,JC Trans
Philippines,RNJ Freight INT’L Logistics INC.,https://assets.jctrans.com/COMPANY_LOGO%2Fbc8db7c0-0f15-4104-82a4-9236c26bf483,"Philippines, Manila",,,,,Josephine Galvan,josephinegalvan@rnjfreight.com,,,JC Trans
Philippines,Road Runner Cargo Logistics Inc.,https://assets.jctrans.com/COMPANY_LOGO%2Fc179c887-1e02-46da-8199-64b4f7ed9c64,"Philippines, San Juan",,,,,Maureen,mfg@rrcli.com,,,JC Trans
Philippines,ROBY EXPRESS OPC,https://assets.jctrans.com/COMPANY_LOGO%2F7a7f73b4-b115-42b7-a5a4-e60ee3b8fb9e.jpg,"Philippines, Paranaque",,,,,Bianca Camille,bianca@robyexpress.com,63 917 123 2778,,JC Trans
Philippines,SABRINA MOVERS,https://pplnet.pplonefamily.net/images/companies/sabrina-movers.jpg,Philippines,,,,,Monette Guadayo,mguadayo@sabrinamovers.com,: (032) 503 0432,,PPL
Philippines,SEA STAR EXPRESS CORP,https://assets.jctrans.com/COMPANY_LOGO/80045d04-382d-4830-87d6-683c53b00ea9.png,"Philippines, Manila",,,,,Rachel Custodio,seastar@seastar.com.ph,63 920 903 1703,,JC Trans
Philippines,"SEA-JET INTERNATIONAL FORWARDERS, INC.",https://assets.jctrans.com/COMPANY_LOGO/cf54c882-33e8-41b6-9825-1e2a3ca2736b.jpg,"Philippines, Paranaque",,,,,BENNY C. ANUNCIACION,b.c.anunciacion@seajetintl.ph,639178117645,,JC Trans
Philippines,"SPRINGER INTERNATIONAL, INC.",https://www.connecta-network.com/wp-content/uploads/CompanyLogo/springer_international_philippines.png,"Philippines, Manila",,,,,Ms Lily Dy,lily.dy@springerintl.com,63253283878,,Connecta
